CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Satisfaction Score,Card Type,Point Earned
496,France,Female,36,7,0.0,2,0,0,108098.28,4,GOLD,289
682,Spain,Female,48,9,101198.01,1,1,1,49732.9,4,GOLD,672
850,Spain,Female,29,7,0.0,2,1,0,23237.25,5,PLATINUM,241
610,France,Female,25,2,0.0,2,1,0,123723.83,3,SILVER,923
705,France,Male,25,0,97544.29,1,0,1,59887.15,4,DIAMOND,723
763,Germany,Male,42,6,100160.75,1,1,0,33462.94,3,GOLD,709
496,France,Female,29,4,0.0,2,1,0,164806.89,3,DIAMOND,720
670,France,Male,68,4,0.0,2,1,1,11426.7,5,GOLD,775
625,France,Male,41,6,97663.16,2,1,0,57128.78,4,DIAMOND,688
628,France,Female,45,8,0.0,2,1,0,193903.06,2,DIAMOND,684
698,Germany,Female,40,8,150777.1,1,1,0,114732.62,3,GOLD,981
753,France,Male,46,8,0.0,3,1,0,90747.94,2,PLATINUM,497
604,France,Male,31,6,134837.58,1,1,0,192029.19,3,GOLD,359
659,Spain,Female,42,2,0.0,1,0,0,162734.31,1,SILVER,674
498,Germany,Female,41,4,87541.06,2,1,1,12577.21,3,GOLD,326
710,France,Female,41,2,156067.05,1,1,1,9983.88,4,DIAMOND,678
752,Spain,Male,44,6,83870.33,1,1,0,178722.24,3,SILVER,238
630,France,Male,37,6,0.0,2,1,1,82647.65,3,GOLD,970
758,France,Female,34,1,154139.45,1,1,1,60728.89,1,PLATINUM,533
667,France,Male,27,7,156811.74,1,1,1,149402.59,4,PLATINUM,277
716,France,Female,38,1,0.0,2,1,1,99661.46,2,DIAMOND,266
613,France,Female,40,9,95624.36,2,1,1,60706.33,5,SILVER,573
623,Spain,Female,40,7,0.0,1,1,1,25904.12,5,SILVER,253
687,Spain,Male,38,8,69434.4,2,1,1,66580.13,4,GOLD,778
850,Germany,Female,36,3,169025.83,1,1,0,174235.06,4,GOLD,492
850,Spain,Male,30,2,141040.01,1,1,1,5978.2,2,DIAMOND,615
748,France,Female,49,7,29602.08,1,0,0,163550.58,4,SILVER,699
641,France,Male,37,6,0.0,2,1,0,45309.24,5,DIAMOND,940
615,France,Male,49,3,0.0,2,1,1,49872.33,5,GOLD,678
557,Spain,Male,48,10,0.0,2,1,1,185094.48,5,PLATINUM,933
606,Germany,Male,40,9,95293.86,2,0,1,96985.58,4,PLATINUM,408
590,Spain,Female,29,10,99250.08,1,1,1,129629.41,5,GOLD,931
584,France,Female,37,1,0.0,2,1,1,180363.56,2,SILVER,684
484,Germany,Female,55,8,149349.58,3,0,0,137519.92,5,PLATINUM,760
706,Spain,Female,53,3,0.0,3,0,0,88479.02,3,SILVER,390
523,France,Male,34,2,161588.89,1,1,1,51358.66,3,PLATINUM,940
633,Spain,Female,46,3,0.0,2,1,0,120250.58,2,DIAMOND,477
731,France,Female,38,10,123711.73,2,1,0,171340.68,1,DIAMOND,361
707,France,Female,49,10,0.0,1,1,0,82967.97,2,PLATINUM,489
850,Spain,Female,29,10,0.0,2,1,1,94815.04,1,GOLD,251
691,Germany,Female,37,7,123067.63,1,1,1,98162.44,5,SILVER,958
785,Spain,Female,31,2,121691.54,2,0,0,81778.72,4,PLATINUM,922
644,France,Male,38,3,0.0,2,1,1,79928.41,4,SILVER,554
461,Spain,Female,35,8,0.0,1,1,0,132295.95,3,SILVER,963
747,France,Female,47,5,139914.6,4,0,1,129964.56,5,DIAMOND,230
572,Germany,Female,54,9,97382.53,1,1,1,195771.95,3,GOLD,316
695,France,Male,28,5,171069.39,2,1,1,88689.4,3,SILVER,739
729,France,Female,62,4,140549.4,1,1,0,30990.16,3,GOLD,726
657,Spain,Male,31,3,125167.02,1,0,0,98820.39,2,SILVER,225
740,Germany,Male,40,4,114318.78,2,1,0,129333.69,5,PLATINUM,303
622,France,Male,59,5,119380.37,1,1,1,60429.43,1,PLATINUM,650
741,France,Male,29,8,0.0,2,1,1,115994.52,5,PLATINUM,854
485,Germany,Male,34,3,133658.24,1,1,0,70209.83,2,SILVER,456
580,France,Female,39,9,128362.59,1,1,0,86044.98,1,GOLD,456
695,France,Male,45,3,0.0,2,1,1,30793.61,1,PLATINUM,364
677,France,Female,27,2,0.0,2,0,1,114685.92,2,PLATINUM,273
663,France,Female,42,1,82228.67,2,1,0,71359.78,5,SILVER,366
790,Spain,Female,37,3,0.0,3,0,0,98897.32,3,PLATINUM,772
501,France,Male,37,4,0.0,2,0,0,12470.3,4,GOLD,453
588,Spain,Male,33,2,0.0,2,1,1,12483.56,1,PLATINUM,469
628,Germany,Female,51,10,115280.49,2,0,0,12628.61,2,SILVER,573
537,France,Female,41,0,0.0,2,0,1,175262.49,5,SILVER,866
549,Germany,Female,49,6,124829.16,1,0,1,93551.36,3,DIAMOND,411
645,Germany,Male,49,4,160133.88,1,0,1,88391.97,4,GOLD,720
643,Spain,Male,48,8,0.0,2,1,0,174729.3,1,SILVER,976
700,Spain,Male,47,4,0.0,1,1,0,121798.52,2,GOLD,810
788,Spain,Female,70,1,0.0,2,1,1,41610.62,3,DIAMOND,844
753,France,Male,35,3,0.0,2,1,1,184843.77,1,GOLD,330
404,Germany,Female,54,4,125456.07,1,1,0,83715.66,3,PLATINUM,353
639,Spain,Female,39,1,141789.15,1,1,0,92455.96,3,PLATINUM,422
623,Germany,Female,48,1,108076.33,1,1,0,118855.26,3,PLATINUM,223
817,Germany,Female,27,7,129810.6,1,1,1,59259.44,5,SILVER,675
523,Germany,Male,60,1,163894.35,1,0,1,57061.71,1,DIAMOND,309
488,Germany,Male,32,3,114540.38,1,1,0,92568.07,2,GOLD,804
736,Germany,Male,46,5,130812.91,1,1,1,77981.54,3,SILVER,610
753,Spain,Male,51,4,79811.72,2,0,1,68260.27,1,DIAMOND,956
453,Germany,Female,28,3,139986.65,1,1,0,136846.75,2,GOLD,816
443,France,Male,35,6,161111.45,1,0,0,13946.66,5,SILVER,765
664,France,Male,48,10,0.0,1,1,0,140173.17,1,PLATINUM,495
637,France,Male,33,0,132255.99,2,0,1,74588.41,1,GOLD,284
823,France,Male,34,3,105057.33,1,1,0,9217.92,2,PLATINUM,329
695,Germany,Female,53,8,95231.91,1,0,0,70140.8,4,SILVER,402
565,France,Female,38,5,126645.13,1,1,1,168303.55,1,DIAMOND,366
600,France,Male,35,4,143744.77,2,1,0,104076.51,4,GOLD,797
619,France,Male,44,3,116967.68,1,1,0,5075.17,5,DIAMOND,716
719,Spain,Male,39,5,0.0,2,1,0,145759.7,1,SILVER,337
725,France,Female,36,1,118851.05,1,1,1,102747.02,3,SILVER,787
694,France,Male,42,3,156864.2,2,0,0,88890.75,3,PLATINUM,314
759,Germany,Male,31,4,98899.91,1,1,1,47832.82,1,DIAMOND,352
653,France,Male,51,3,0.0,1,1,0,170426.65,3,SILVER,435
597,Germany,Female,43,7,119127.46,2,1,0,55809.92,5,SILVER,981
543,France,Male,22,8,0.0,2,0,0,127587.22,3,PLATINUM,251
724,France,Female,28,5,0.0,1,1,0,59351.68,4,DIAMOND,697
706,Germany,Female,39,8,112889.91,1,0,1,6723.66,5,DIAMOND,727
614,France,Male,49,1,0.0,2,1,0,192440.54,1,DIAMOND,449
597,Spain,Female,66,3,0.0,1,1,1,70532.53,2,DIAMOND,414
737,Germany,Male,31,5,121192.22,2,1,1,74890.58,2,PLATINUM,815
556,France,Female,30,7,0.0,2,1,1,186648.19,3,GOLD,356
746,France,Female,29,4,105599.67,1,1,1,43106.17,3,DIAMOND,425
786,France,Male,34,9,0.0,2,1,0,144517.19,1,GOLD,723
586,France,Female,46,0,0.0,3,0,1,131553.82,1,GOLD,272
571,France,Male,44,9,0.0,2,0,0,38433.35,4,PLATINUM,448
744,France,Male,54,6,93806.31,2,0,1,140068.77,2,PLATINUM,306
597,France,Female,42,4,64740.12,1,1,1,106841.12,5,SILVER,244
680,France,Male,33,10,183768.47,1,1,0,164119.35,3,PLATINUM,291
683,Spain,Male,40,8,0.0,1,1,0,75848.22,4,PLATINUM,221
599,Spain,Male,25,3,0.0,2,1,1,120790.02,1,PLATINUM,488
619,France,Female,49,9,145359.99,1,1,0,38186.85,4,DIAMOND,468
667,France,Male,43,8,190227.46,1,1,0,97508.04,3,DIAMOND,680
685,France,Male,30,2,0.0,2,1,1,140889.32,2,DIAMOND,936
350,Germany,Male,39,0,109733.2,2,0,0,123602.11,2,GOLD,261
543,France,Female,32,7,147256.86,1,1,0,112771.95,3,DIAMOND,932
537,Spain,Female,38,1,96939.06,1,1,1,102606.92,3,PLATINUM,942
645,Spain,Male,38,1,68079.8,1,0,1,166264.89,1,PLATINUM,746
646,France,Female,34,3,131283.11,1,0,0,130500.65,3,SILVER,328
666,France,Female,40,2,0.0,2,0,0,36371.27,2,SILVER,879
554,Spain,Female,46,7,87603.35,3,0,1,96929.24,4,PLATINUM,818
694,France,Female,30,9,0.0,2,1,1,26960.31,5,DIAMOND,829
705,France,Female,31,3,142905.51,1,1,1,58134.97,4,SILVER,551
800,Spain,Male,38,9,0.0,1,1,0,78744.39,2,DIAMOND,350
668,Spain,Male,34,0,0.0,1,0,0,99984.86,1,GOLD,865
648,Spain,Male,42,2,98795.61,2,1,0,89123.99,5,GOLD,365
732,Germany,Female,48,4,102962.62,1,1,0,120852.85,3,DIAMOND,287
514,France,Male,32,8,0.0,2,1,0,95857.18,4,PLATINUM,423
803,France,Female,26,4,0.0,2,1,1,181208.47,2,DIAMOND,1000
667,Germany,Female,48,1,97133.92,2,0,0,113316.77,5,GOLD,736
609,Spain,Male,37,5,129312.79,1,1,1,26793.82,3,PLATINUM,922
734,France,Male,34,6,133598.4,1,1,1,13107.24,4,DIAMOND,693
762,Germany,Male,35,1,117458.51,1,0,1,178361.48,4,DIAMOND,222
549,Germany,Male,34,6,204017.4,2,1,0,109538.35,1,GOLD,872
792,France,Female,42,2,0.0,2,1,0,92664.09,3,PLATINUM,522
726,Spain,Male,30,8,134152.29,1,1,1,147822.44,1,PLATINUM,426
604,France,Male,40,1,84315.02,1,0,0,36209.1,3,PLATINUM,885
646,France,Male,35,6,84026.86,1,0,1,164255.69,3,SILVER,635
596,Germany,Male,34,4,99441.21,2,0,1,4802.27,1,GOLD,873
743,Germany,Male,45,10,144677.19,3,1,0,22512.44,3,GOLD,471
526,Germany,Female,35,9,118536.4,1,1,0,40980.87,3,DIAMOND,416
615,France,Male,30,7,0.0,2,1,1,156346.84,4,DIAMOND,548
631,France,Male,26,1,149144.61,1,0,1,123697.95,3,PLATINUM,887
579,France,Female,39,3,166501.17,2,1,0,93835.64,2,PLATINUM,340
673,Germany,Female,29,4,99097.36,1,1,1,9796.69,4,PLATINUM,712
696,Germany,Male,42,7,162318.61,1,1,0,121061.89,5,GOLD,587
850,France,Male,33,0,124781.67,1,0,1,33700.52,3,DIAMOND,357
679,France,Female,33,1,0.0,2,0,0,69608.48,5,DIAMOND,999
550,Spain,Male,62,7,80927.56,1,0,1,64490.67,5,GOLD,679
501,Germany,Male,38,9,88977.39,2,0,1,133403.07,5,GOLD,522
529,France,Male,30,2,116295.29,1,1,0,75285.47,4,PLATINUM,997
620,France,Male,28,9,71902.52,1,0,1,190208.23,5,SILVER,334
695,France,Female,42,0,0.0,2,0,1,140724.64,1,PLATINUM,875
678,France,Female,35,4,0.0,1,1,0,125518.32,1,DIAMOND,749
596,France,Male,42,7,0.0,2,1,1,121568.37,5,GOLD,567
716,France,Female,44,3,109528.28,1,1,0,27341.63,1,DIAMOND,771
477,France,Male,47,9,144900.58,1,1,0,61315.37,4,GOLD,498
550,France,Female,30,4,0.0,2,1,0,89216.29,3,GOLD,484
696,Spain,Male,40,3,153639.11,1,1,1,138351.68,1,DIAMOND,908
763,France,Female,31,4,0.0,2,0,0,50404.72,3,PLATINUM,668
544,France,Male,48,10,78314.63,3,1,1,103713.93,5,PLATINUM,403
575,Spain,Female,22,8,105229.34,1,1,1,34397.08,1,GOLD,806
706,France,Male,35,5,0.0,2,1,1,81718.37,2,SILVER,712
685,Germany,Female,21,6,97956.5,1,1,1,164966.27,2,SILVER,220
652,France,Female,34,6,97435.85,2,1,1,104331.76,5,SILVER,604
826,France,Male,26,5,142662.68,1,0,0,60285.3,3,DIAMOND,334
572,France,Female,30,6,0.0,1,0,1,175025.27,3,SILVER,468
624,Spain,Male,35,2,0.0,2,1,0,87310.59,2,PLATINUM,565
698,Spain,Female,63,5,0.0,1,1,1,173576.71,5,SILVER,545
653,Spain,Male,55,2,70263.83,1,0,1,62347.71,1,GOLD,644
771,France,Male,50,3,105229.72,1,1,1,16281.68,3,DIAMOND,743
553,Germany,Male,53,5,127997.83,1,1,0,165378.66,2,SILVER,775
726,France,Female,48,4,0.0,1,1,0,114020.06,2,DIAMOND,283
708,France,Male,34,3,0.0,1,0,1,121457.88,5,DIAMOND,552
749,Germany,Female,32,7,79523.13,1,0,1,157648.12,5,GOLD,628
627,Germany,Male,38,8,106922.92,2,0,1,84270.09,5,GOLD,305
716,France,Female,44,6,155114.9,1,0,0,133871.83,5,SILVER,682
553,France,Female,31,4,0.0,2,1,1,89087.4,2,DIAMOND,393
479,Germany,Male,24,6,107637.97,2,0,1,169505.83,5,PLATINUM,456
538,France,Female,38,8,88758.95,2,0,0,28226.15,1,DIAMOND,911
611,Germany,Female,40,7,128486.91,2,1,0,10109.47,5,DIAMOND,559
553,France,Male,37,2,0.0,2,1,0,33877.29,1,SILVER,461
744,France,Female,39,6,0.0,1,0,0,10662.58,4,DIAMOND,593
586,Spain,Female,28,2,0.0,2,1,1,92067.35,5,PLATINUM,635
662,France,Female,29,10,0.0,2,1,0,137508.31,1,SILVER,934
508,France,Female,38,3,166328.65,2,0,1,22614.19,3,DIAMOND,789
632,Germany,Male,42,4,119624.6,2,1,1,195978.86,4,PLATINUM,959
698,France,Male,33,5,135658.73,2,0,1,39755.0,1,SILVER,903
645,Spain,Male,36,4,59893.85,2,1,0,43999.64,5,DIAMOND,420
804,Germany,Female,33,10,138335.96,1,1,1,80483.76,4,SILVER,442
706,Germany,Female,44,2,185932.18,2,1,0,65413.41,5,GOLD,536
624,Spain,Female,36,0,0.0,2,1,0,111605.9,3,GOLD,353
698,France,Male,37,5,98400.61,2,0,0,25017.28,1,PLATINUM,403
516,France,Female,37,8,113143.12,1,0,0,3363.36,2,DIAMOND,372
534,France,Female,23,5,104822.45,1,0,1,160176.47,5,SILVER,915
582,France,Female,40,9,0.0,3,1,1,60954.45,2,SILVER,645
787,Germany,Male,43,0,132217.45,1,1,0,20955.03,2,DIAMOND,314
636,Spain,Female,36,1,0.0,1,1,0,43134.58,3,DIAMOND,783
850,France,Male,38,1,0.0,2,1,1,80006.65,2,PLATINUM,480
749,Spain,Male,38,9,129378.32,1,1,1,13549.34,4,DIAMOND,633
485,France,Female,39,2,75339.64,1,1,1,70665.16,3,GOLD,772
507,France,Female,33,1,113452.66,1,0,0,142911.99,1,SILVER,401
648,France,Female,54,9,120633.42,1,0,0,5924.38,4,SILVER,425
567,France,Female,26,2,0.0,2,1,1,78651.55,2,PLATINUM,387
613,Spain,Female,32,0,0.0,2,0,1,126675.62,5,DIAMOND,963
501,France,Female,34,5,0.0,1,1,0,27380.99,4,PLATINUM,501
527,Spain,Male,37,5,93722.73,2,1,1,139093.73,3,PLATINUM,453
743,France,Male,37,8,69143.91,2,0,1,105780.18,3,PLATINUM,785
805,Germany,Female,45,9,116585.97,1,1,0,189428.75,1,GOLD,885
481,France,Female,39,6,0.0,1,1,1,24677.54,3,GOLD,953
512,France,Female,75,2,0.0,1,1,0,123304.62,3,GOLD,355
492,France,Female,31,7,0.0,2,1,1,49463.44,2,SILVER,783
737,Germany,Male,43,8,96353.8,1,0,0,10209.8,1,DIAMOND,373
610,Germany,Male,36,7,115462.02,1,0,1,42581.04,5,GOLD,295
682,France,Female,43,5,125851.93,1,1,1,193318.33,4,GOLD,462
777,Germany,Male,35,7,122917.69,1,1,1,76169.68,2,DIAMOND,624
503,France,Male,42,8,104430.08,1,1,1,147557.71,5,GOLD,759
648,France,Male,33,7,134944.0,1,1,1,117036.38,2,PLATINUM,219
528,Germany,Female,46,9,135555.66,1,1,0,133146.03,4,PLATINUM,764
540,Germany,Male,64,1,91869.69,1,0,1,95421.0,5,SILVER,466
613,Germany,Female,30,5,131563.88,2,1,0,170638.98,2,GOLD,583
682,Germany,Male,81,6,122029.15,1,1,1,50783.88,4,PLATINUM,526
544,France,Female,26,6,0.0,1,1,0,100200.4,4,SILVER,508
699,France,Male,39,9,0.0,1,1,0,80963.92,2,DIAMOND,966
676,Spain,Male,48,1,131659.59,2,0,1,14152.15,5,DIAMOND,438
560,France,Female,30,0,108883.29,1,1,0,27914.95,5,GOLD,469
679,France,Male,60,6,0.0,2,1,1,77331.77,4,DIAMOND,421
829,Spain,Male,50,7,0.0,2,0,1,178458.86,2,SILVER,332
709,Germany,Male,23,8,73314.04,2,1,0,63446.47,3,DIAMOND,706
656,France,Male,18,10,151762.74,1,0,1,127014.32,2,GOLD,778
847,Spain,Male,31,5,0.0,2,1,1,76326.67,4,SILVER,791
437,France,Female,39,0,102721.49,1,0,0,22191.82,1,GOLD,696
665,France,Male,33,2,101286.11,1,1,1,159840.51,5,PLATINUM,770
668,Germany,Male,56,9,110993.79,1,1,0,134396.64,1,SILVER,239
730,France,Male,23,8,0.0,2,1,0,183284.53,3,SILVER,537
630,Germany,Female,23,4,137964.51,1,0,1,174570.55,1,DIAMOND,978
619,Spain,Female,38,1,0.0,1,1,0,112442.63,4,PLATINUM,989
685,France,Male,33,6,174912.72,1,1,1,43932.54,1,PLATINUM,948
736,Spain,Female,26,4,135889.13,1,1,1,165692.03,4,PLATINUM,253
554,Spain,Female,27,4,0.0,2,1,1,135083.73,5,SILVER,738
690,France,Male,38,1,94456.0,2,0,1,55034.02,3,GOLD,240
731,Spain,Female,37,1,128932.4,1,1,1,180712.52,4,SILVER,868
601,Spain,Female,42,4,96763.89,1,1,1,199242.65,2,PLATINUM,235
760,Spain,Female,57,1,0.0,2,1,1,25101.17,2,PLATINUM,687
435,Germany,Male,44,3,151739.65,1,1,0,167461.5,4,GOLD,412
784,France,Male,31,7,0.0,2,1,1,143204.41,1,GOLD,674
655,Germany,Female,37,4,108862.76,1,1,0,79555.08,1,GOLD,601
746,France,Male,24,3,137492.35,2,0,1,170142.09,3,PLATINUM,642
793,France,Male,56,8,119496.25,2,1,0,29880.99,2,SILVER,458
583,France,Male,33,7,122531.86,1,1,0,13549.24,1,SILVER,313
610,France,Male,36,4,129440.3,2,1,0,102638.35,4,PLATINUM,975
840,France,Female,39,1,94968.97,1,1,0,84487.62,5,SILVER,932
745,Germany,Male,45,10,117231.63,3,1,1,122381.02,2,GOLD,291
682,France,Male,30,4,0.0,1,0,1,161465.31,2,DIAMOND,252
789,Germany,Male,43,8,119654.44,2,0,1,148412.24,5,PLATINUM,570
671,France,Male,31,0,116234.61,1,1,0,172096.08,5,SILVER,395
489,Germany,Male,38,2,126444.08,2,1,1,82662.73,4,SILVER,526
684,Germany,Female,56,3,127585.98,3,1,1,80593.49,3,DIAMOND,708
675,Spain,Male,31,2,90826.27,2,1,0,60270.87,3,SILVER,661
673,Germany,Male,36,5,73088.06,2,0,0,196142.26,3,GOLD,328
628,France,Female,29,9,71996.29,1,1,1,34857.46,4,DIAMOND,221
778,Spain,Male,33,5,116474.28,2,1,1,32757.55,2,GOLD,445
609,France,Male,37,1,39344.83,1,1,1,178291.89,5,SILVER,370
609,Germany,Male,31,9,103837.75,1,1,1,150218.11,2,SILVER,718
622,France,Female,30,4,107879.04,1,0,1,196894.62,5,GOLD,623
652,France,Female,48,8,133297.24,1,1,0,77764.37,1,GOLD,619
702,France,Male,26,5,56738.47,2,1,1,100442.22,3,SILVER,374
556,France,Male,35,10,0.0,2,1,1,192751.18,4,GOLD,570
704,France,Male,36,3,114370.41,1,0,1,66810.48,3,PLATINUM,268
727,France,Male,28,5,0.0,2,0,1,19653.08,3,GOLD,351
740,France,Male,39,9,0.0,2,1,0,19047.23,3,DIAMOND,993
616,Germany,Female,57,7,116936.81,1,1,1,104379.36,2,PLATINUM,336
705,France,Female,35,3,0.0,2,0,1,66331.01,3,GOLD,547
799,France,Female,52,4,161209.66,1,1,1,89081.41,4,SILVER,373
739,Germany,Male,54,8,126418.14,1,1,0,134420.75,2,DIAMOND,718
696,Germany,Female,35,4,174902.26,1,1,0,69079.85,2,PLATINUM,720
622,Spain,Male,36,9,0.0,2,1,1,104852.6,3,DIAMOND,331
502,France,Female,64,3,139663.37,1,0,1,100995.11,4,GOLD,691
588,France,Male,31,4,99607.37,2,0,1,35877.03,2,DIAMOND,842
574,Spain,Male,36,3,0.0,2,1,1,8559.66,5,DIAMOND,644
619,Spain,Female,41,8,0.0,3,1,1,79866.73,2,GOLD,998
740,France,Female,60,5,108028.08,2,0,0,25980.42,5,GOLD,922
688,France,Male,20,8,137624.4,2,1,1,197582.79,4,GOLD,742
676,Spain,Female,30,5,0.0,2,0,0,179066.58,3,DIAMOND,705
732,France,Male,62,2,0.0,2,1,1,25438.87,3,PLATINUM,780
682,Germany,Female,29,6,101012.77,1,0,0,32589.89,4,GOLD,937
655,France,Female,59,7,0.0,1,1,0,88958.49,4,DIAMOND,716
563,France,Male,33,8,0.0,2,0,1,68815.05,5,PLATINUM,983
561,France,Male,29,9,120268.13,1,1,1,173870.39,5,GOLD,566
501,Germany,Female,34,7,93244.42,1,0,1,199805.63,2,PLATINUM,354
448,Spain,Male,25,2,0.0,2,0,0,95215.73,2,PLATINUM,843
579,France,Female,45,2,0.0,2,0,0,11514.39,2,SILVER,451
714,Spain,Male,27,3,0.0,3,1,1,129130.09,5,SILVER,742
608,Germany,Female,48,2,127924.25,2,1,0,32202.61,1,DIAMOND,794
662,France,Male,32,9,0.0,2,0,0,65089.38,1,PLATINUM,670
782,Germany,Female,72,5,148666.99,1,1,0,2605.65,4,GOLD,705
807,Spain,Female,42,1,0.0,1,1,0,16500.66,2,DIAMOND,406
642,France,Female,40,7,0.0,2,1,0,10712.82,4,PLATINUM,718
850,France,Male,49,5,122486.47,1,0,1,59748.19,3,DIAMOND,852
653,France,Male,37,7,135847.47,1,1,0,144880.81,5,SILVER,529
675,Germany,Female,29,8,121326.42,1,1,0,133457.52,2,SILVER,329
616,France,Male,34,10,0.0,2,1,0,25662.27,4,SILVER,279
466,France,Male,40,4,91592.06,1,1,0,141210.18,1,SILVER,977
681,Germany,Male,48,5,139714.4,2,0,0,73066.72,3,GOLD,541
679,Germany,Male,39,2,146186.28,2,1,1,193974.47,4,SILVER,412
850,France,Male,81,5,0.0,2,1,1,44827.47,2,SILVER,237
597,France,Male,33,9,0.0,2,1,0,49374.82,2,PLATINUM,297
581,Germany,Male,39,1,121523.51,1,0,0,161655.55,3,SILVER,875
583,France,Female,42,7,0.0,2,1,0,144039.05,4,PLATINUM,443
560,France,Female,38,5,83714.41,1,1,1,33245.97,4,SILVER,289
624,Germany,Male,27,9,94667.29,2,0,1,4470.52,1,PLATINUM,958
605,Spain,Female,48,6,0.0,2,1,1,40062.99,2,DIAMOND,457
682,Spain,Female,59,0,122661.39,1,0,1,84803.76,1,PLATINUM,686
678,Germany,Female,40,8,128644.46,1,0,0,167673.37,2,GOLD,751
627,Germany,Female,30,6,57809.32,1,1,0,188258.49,3,DIAMOND,545
792,France,Female,70,3,0.0,2,1,1,172240.27,4,PLATINUM,524
689,Spain,Female,31,3,139799.63,1,0,1,120663.57,5,GOLD,964
583,France,Female,44,8,0.0,2,1,1,27431.62,4,DIAMOND,837
844,France,Male,18,2,160980.03,1,0,0,145936.28,5,DIAMOND,821
850,France,Female,36,0,164850.54,1,1,1,62722.44,1,PLATINUM,377
794,Spain,Female,46,8,134593.79,1,1,1,46386.37,4,DIAMOND,351
578,Germany,Female,31,5,102088.68,4,0,0,187866.21,4,SILVER,645
673,France,Male,51,8,79563.36,2,1,1,172200.91,3,PLATINUM,419
528,Germany,Female,29,9,170214.23,2,1,0,49284.0,3,GOLD,940
504,Germany,Male,32,8,170291.22,2,0,1,15658.99,2,GOLD,391
625,Spain,Female,57,7,0.0,1,0,0,84106.17,1,SILVER,674
604,Spain,Female,71,10,0.0,2,1,1,129984.2,1,GOLD,750
728,Spain,Female,29,1,0.0,1,1,1,83056.22,2,PLATINUM,300
583,France,Female,38,10,0.0,2,0,1,113597.64,4,SILVER,691
616,Germany,Female,43,7,95984.21,1,0,1,115262.54,1,GOLD,564
627,France,Male,37,2,125190.86,1,0,1,84584.69,2,DIAMOND,582
773,Spain,Male,43,7,138150.57,1,1,1,177357.16,2,SILVER,936
534,Spain,Male,35,4,0.0,2,0,0,9541.15,2,PLATINUM,784
625,Germany,Male,26,3,130483.95,1,1,0,122810.53,3,PLATINUM,343
461,France,Female,28,8,0.0,1,1,1,103349.74,4,DIAMOND,861
701,France,Female,35,2,0.0,2,1,1,65765.22,5,PLATINUM,939
685,France,Female,40,7,0.0,2,1,0,103898.59,2,PLATINUM,858
765,Germany,Male,36,8,92310.54,2,1,1,72924.56,3,DIAMOND,547
657,France,Male,44,6,76495.04,1,1,0,79071.89,4,SILVER,721
661,Germany,Male,41,5,122552.48,2,0,1,120646.4,2,DIAMOND,800
604,Spain,Female,39,7,98544.11,1,1,1,52327.57,2,PLATINUM,668
590,Spain,Male,29,10,0.0,1,1,1,51907.72,1,GOLD,523
691,France,Female,29,9,116536.43,1,1,0,51987.99,1,DIAMOND,592
678,Germany,Male,49,2,116933.11,1,1,0,195053.58,5,SILVER,267
590,Spain,Male,30,3,0.0,2,1,0,83090.35,4,PLATINUM,332
585,Germany,Male,36,5,146050.97,2,0,0,86424.57,3,SILVER,665
676,Spain,Male,35,0,0.0,2,0,0,139911.58,3,SILVER,543
632,France,Male,44,3,107764.75,1,1,0,185667.72,4,GOLD,582
617,France,Female,79,7,0.0,1,1,1,160589.18,3,SILVER,424
626,Spain,Male,29,7,0.0,2,1,0,49361.84,5,PLATINUM,429
642,France,Male,26,0,0.0,1,0,0,47472.68,5,SILVER,616
571,France,Male,41,8,0.0,1,1,1,63736.17,4,SILVER,681
680,France,Female,32,5,0.0,1,1,1,150684.23,5,GOLD,589
749,Germany,Female,29,7,137059.05,3,1,0,102975.72,5,SILVER,859
593,France,Male,35,9,114193.24,1,1,0,71154.1,5,DIAMOND,660
555,France,Male,37,9,124969.13,1,1,0,60194.05,2,GOLD,904
561,France,Female,22,6,186788.96,2,1,0,73286.8,5,SILVER,964
725,France,Female,33,4,0.0,1,1,1,67879.8,3,DIAMOND,446
645,France,Female,40,3,129596.77,1,1,1,103232.6,4,SILVER,897
789,France,Male,27,6,0.0,2,1,0,103603.65,5,GOLD,859
652,France,Female,37,4,92208.54,1,0,1,197699.8,3,PLATINUM,822
587,Spain,Male,45,6,0.0,1,0,0,158684.81,3,PLATINUM,732
644,France,Female,40,9,137285.26,4,1,0,77063.63,3,GOLD,444
571,Germany,Male,37,9,139592.98,3,1,0,104152.65,5,PLATINUM,923
575,France,Male,36,1,0.0,1,0,1,94570.56,4,GOLD,319
733,France,Female,28,5,0.0,2,0,0,12761.16,5,SILVER,777
731,France,Male,19,6,0.0,2,1,1,151581.79,4,PLATINUM,457
616,France,Male,31,3,94263.91,2,1,0,168895.06,5,SILVER,499
523,Spain,Male,32,4,0.0,2,1,0,167848.02,3,DIAMOND,480
850,France,Female,35,2,128548.49,4,1,0,75478.95,3,PLATINUM,507
557,France,Female,24,4,0.0,1,0,0,20515.72,5,GOLD,532
593,France,Female,39,0,117704.73,1,1,0,197933.5,4,DIAMOND,694
850,Spain,Female,43,2,125510.82,1,1,1,79084.1,5,GOLD,425
687,Spain,Female,63,1,137715.66,1,1,1,37938.74,1,PLATINUM,938
